"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jun 26 17:33:17 GMT 2022","Sun Jun 26 17:33:17 GMT 2022","171","","UI-тесты для проекта TimeWeb","","UI-тесты для проекта TimeWeb","Регистрация нового пользователя","Регистрация нового пользователя",""
