"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jun 27 15:55:25 GMT 2022","Mon Jun 27 15:55:25 GMT 2022","190","","UI-тесты для проекта TimeWeb","","UI-тесты для проекта TimeWeb","Регистрация нового пользователя","Регистрация нового пользователя",""
